Date,Open,High,Low,Close          Close price adjusted for splits.,Adj Close,Volume
"Feb 26, 2020",153.82,155.28,152.9,153.97,153.97,"17,912,500"
"Feb 25, 2020",155.12,156.08,152.91,153.3,153.3,"28,091,500"
"Feb 24, 2020",158.5,158.53,155.36,156.09,156.09,"27,171,000"
"Feb 21, 2020",154.43,155.22,154.18,154.7,154.7,"16,344,500"
"Feb 20, 2020",152,152.83,151.95,152.41,152.41,"8,457,300"
"Feb 19, 2020",151,151.82,150.82,151.79,151.79,"9,269,800"
"Feb 18, 2020",149.88,151.09,149.47,150.91,150.91,"11,524,900"
"Feb 14, 2020",148.74,149.13,148.63,149,149,"5,345,400"
"Feb 13, 2020",148.24,148.58,147.95,148.38,148.38,"7,082,100"
"Feb 12, 2020",147.42,147.81,147.16,147.54,147.54,"5,040,600"
"Feb 11, 2020",148.03,148.16,147.01,147.66,147.66,"5,179,400"
"Feb 10, 2020",148.21,148.45,147.91,148.17,148.17,"5,793,600"
"Feb 7, 2020",147.83,148.18,147.34,147.79,147.79,"6,379,300"
"Feb 6, 2020",147.28,147.63,147,147.4,147.4,"4,819,800"
"Feb 5, 2020",146.38,146.81,146.16,146.61,146.61,"6,160,700"
"Feb 4, 2020",146.97,147.03,145.8,146.43,146.43,"10,525,600"
"Feb 3, 2020",148.66,148.78,147.68,148.36,148.36,"9,105,300"
"Jan 31, 2020",148.88,149.68,148.81,149.33,149.33,"14,788,300"
"Jan 30, 2020",148.69,149.31,148.01,148.47,148.47,"9,119,500"
"Jan 29, 2020",147.7,148.56,147.61,148.46,148.46,"5,013,100"
"Jan 28, 2020",148.36,148.56,147.53,147.66,147.66,"7,543,100"
"Jan 27, 2020",149.24,149.32,148.46,148.99,148.99,"9,988,100"
"Jan 24, 2020",146.9,148.38,146.89,147.98,147.98,"9,919,900"
"Jan 23, 2020",147,147.62,146.62,147.12,147.12,"8,419,800"
"Jan 22, 2020",146.68,146.81,146.38,146.79,146.79,"4,778,200"
"Jan 21, 2020",145.77,146.86,145.55,146.74,146.74,"6,086,100"
"Jan 17, 2020",146.51,146.99,146.31,146.58,146.58,"11,121,100"
"Jan 16, 2020",146.27,146.47,145.76,146.31,146.31,"6,069,100"
"Jan 15, 2020",146.21,146.73,145.82,146.54,146.54,"6,510,000"
"Jan 14, 2020",145.42,145.81,145.08,145.69,145.69,"6,589,700"
"Jan 13, 2020",146.35,146.38,145.78,145.82,145.82,"7,593,800"
"Jan 10, 2020",146.22,146.99,146.17,146.91,146.91,"6,183,300"
"Jan 9, 2020",146.07,146.41,145.44,146.03,146.03,"10,292,300"
"Jan 8, 2020",148.49,148.61,146.14,146.86,146.86,"22,248,500"
"Jan 7, 2020",147.57,148.14,147.43,147.97,147.97,"7,978,500"
"Jan 6, 2020",148.44,148.48,146.95,147.39,147.39,"14,403,300"
"Jan 3, 2020",145.75,146.32,145.4,145.86,145.86,"12,272,800"
"Jan 2, 2020",143.86,144.21,143.4,143.95,143.95,"7,733,800"
"Dec 31, 2019",143.31,143.6,142.8,142.9,142.9,"5,313,500"
"Dec 30, 2019",142.56,142.8,142.46,142.63,142.63,"4,810,600"
"Dec 27, 2019",142.26,142.73,142.17,142.33,142.33,"5,119,900"
"Dec 26, 2019",142.06,142.47,141.91,142.38,142.38,"8,342,500"
"Dec 24, 2019",140.44,141.33,140.43,141.27,141.27,"5,303,700"
"Dec 23, 2019",139.53,139.96,139.53,139.95,139.95,"5,180,900"
"Dec 20, 2019",139.37,139.52,138.98,139.52,139.52,"4,463,900"
"Dec 19, 2019",139.04,139.55,138.87,139.38,139.38,"4,975,000"
"Dec 18, 2019",138.86,139.25,138.81,139.02,139.02,"3,607,600"
"Dec 17, 2019",139.02,139.3,138.85,139.01,139.01,"4,287,500"
"Dec 16, 2019",139.2,139.39,138.8,139.04,139.04,"4,646,100"
"Dec 13, 2019",138.52,139.21,137.98,139.05,139.05,"6,964,300"
"Dec 12, 2019",139.78,139.85,137.88,138.43,138.43,"8,815,100"
"Dec 11, 2019",138.2,139.3,138.12,138.92,138.92,"6,097,500"
"Dec 10, 2019",138.25,138.33,137.74,137.97,137.97,"3,240,800"
"Dec 9, 2019",137.8,137.81,137.45,137.58,137.58,"2,711,600"
"Dec 6, 2019",137.76,137.83,137.4,137.62,137.62,"8,714,500"
"Dec 5, 2019",138.8,139.45,138.79,139,139,"5,671,500"
"Dec 4, 2019",139.16,139.17,138.59,138.92,138.92,"6,322,300"
"Dec 3, 2019",139.04,139.57,138.97,139.11,139.11,"8,481,700"
"Dec 2, 2019",137.32,138.09,137.3,137.79,137.79,"8,274,700"
"Nov 29, 2019",137.1,138.13,137.08,137.86,137.86,"4,516,400"
"Nov 27, 2019",137.03,137.21,136.83,137.01,137.01,"4,111,000"
"Nov 26, 2019",136.98,137.8,136.58,137.74,137.74,"4,724,400"
"Nov 25, 2019",137.32,137.62,136.99,137.08,137.08,"6,415,800"
"Nov 22, 2019",138.37,138.46,137.66,137.74,137.74,"3,620,300"
"Nov 21, 2019",138.39,138.56,137.77,138,138,"4,197,200"
"Nov 20, 2019",138.53,139,138.1,138.76,138.76,"6,892,100"
"Nov 19, 2019",138.13,138.97,138.13,138.69,138.69,"4,824,400"
"Nov 18, 2019",138.44,138.85,138.3,138.62,138.62,"5,717,900"
"Nov 15, 2019",138.03,138.42,137.97,138.21,138.21,"10,106,700"
"Nov 14, 2019",138.39,138.94,137.87,138.56,138.56,"5,220,500"
"Nov 13, 2019",137.8,138.22,137.64,137.98,137.98,"8,776,000"
"Nov 12, 2019",137.03,137.59,136.19,137.43,137.43,"6,448,600"
"Nov 11, 2019",137.61,137.79,136.44,137.06,137.06,"7,037,300"
"Nov 8, 2019",137.73,138.33,137.39,137.39,137.39,"10,377,400"
"Nov 7, 2019",140.11,140.2,137.6,138.27,138.27,"15,214,200"
"Nov 6, 2019",140.12,140.79,140,140.45,140.45,"6,416,500"
"Nov 5, 2019",140.65,140.89,139.38,139.85,139.85,"11,782,300"
"Nov 4, 2019",142.26,142.45,141.74,142.15,142.15,"4,740,300"
"Nov 1, 2019",142.21,142.9,142.01,142.56,142.56,"8,090,000"
"Oct 31, 2019",141.98,142.69,141.89,142.43,142.43,"7,050,900"
"Oct 30, 2019",140.54,141.04,139.55,141.02,141.02,"6,992,900"
"Oct 29, 2019",140,140.63,139.78,140.25,140.25,"3,835,400"
"Oct 28, 2019",141.25,141.25,140.4,140.64,140.64,"5,442,000"
"Oct 25, 2019",142.79,142.83,141.4,141.86,141.86,"6,011,500"
"Oct 24, 2019",141.02,141.74,140.93,141.53,141.53,"6,174,800"
"Oct 23, 2019",140.59,141,140.5,140.53,140.53,"4,155,300"
"Oct 22, 2019",140.13,140.3,139.72,140.2,140.2,"3,879,700"
"Oct 21, 2019",140.72,140.76,139.6,139.79,139.79,"8,306,200"
"Oct 18, 2019",140.5,140.71,140.32,140.46,140.46,"6,416,100"
"Oct 17, 2019",140.5,141.12,140.42,140.61,140.61,"6,131,000"
"Oct 16, 2019",140.14,140.53,139.7,140.41,140.41,"10,330,300"
"Oct 15, 2019",140.27,140.3,139.21,139.61,139.61,"9,128,300"
"Oct 14, 2019",140.45,140.82,140.34,140.59,140.59,"4,006,700"
"Oct 11, 2019",139.97,140.19,138.91,140.03,140.03,"11,333,400"
"Oct 10, 2019",141.59,141.66,140.58,140.81,140.81,"9,301,700"
"Oct 9, 2019",142.16,142.58,141.62,142.05,142.05,"6,927,700"
"Oct 8, 2019",142.03,142.29,141.17,141.92,141.92,"10,428,900"
"Oct 7, 2019",141.16,141.77,140.24,140.69,140.69,"6,127,200"
"Oct 4, 2019",141.48,142.31,141.14,141.9,141.9,"9,651,000"
"Oct 3, 2019",141.36,143.25,141.29,141.9,141.9,"12,396,100"
"Oct 2, 2019",140.79,141.88,140.46,141.26,141.26,"11,914,300"
"Oct 1, 2019",138.07,140.19,137.8,139.63,139.63,"12,476,200"
"Sep 30, 2019",139.77,140.21,138.03,138.87,138.87,"15,459,100"
"Sep 27, 2019",140.35,141.68,140.16,141.06,141.06,"9,804,200"
"Sep 26, 2019",142.19,142.57,141.56,141.79,141.79,"7,984,600"
"Sep 25, 2019",144.08,144.29,141.44,141.83,141.83,"11,648,400"
"Sep 24, 2019",143.21,144.77,142.88,144.51,144.51,"10,576,300"
"Sep 23, 2019",143.22,143.94,143.07,143.75,143.75,"9,006,500"
"Sep 20, 2019",141.61,143.03,141.46,142.95,142.95,"12,110,000"
"Sep 19, 2019",141.57,141.74,141.09,141.28,141.28,"8,057,400"
"Sep 18, 2019",141.93,142.53,139.81,140.71,140.71,"15,026,300"
"Sep 17, 2019",141.82,142.11,141.22,141.6,141.6,"7,010,200"
"Sep 16, 2019",141.6,142.05,141.02,141.32,141.32,"8,094,600"
"Sep 13, 2019",141.73,141.99,140.06,140.15,140.15,"13,451,700"
"Sep 12, 2019",142.68,143.1,141.11,141.32,141.32,"12,673,700"
"Sep 11, 2019",140.34,141.26,140.28,141.03,141.03,"7,453,000"
"Sep 10, 2019",141.23,141.53,140.16,140.18,140.18,"12,629,200"
"Sep 9, 2019",142.37,142.46,141.18,141.39,141.39,"11,323,800"
"Sep 6, 2019",143.64,144.06,141.86,141.92,141.92,"14,175,200"
"Sep 5, 2019",144.98,145.01,142,143.14,143.14,"20,293,200"
"Sep 4, 2019",145.54,146.82,145.5,146.66,146.66,"11,285,900"
"Sep 3, 2019",144.96,146.13,144.74,145.75,145.75,"15,615,200"
"Aug 30, 2019",143.84,144.88,143.02,143.75,143.75,"9,642,200"
"Aug 29, 2019",145.4,145.49,143.28,144.12,144.12,"14,762,500"
"Aug 28, 2019",145.39,145.68,144.64,145.16,145.16,"11,452,400"
"Aug 27, 2019",144.3,145.68,144.27,145.57,145.57,"12,844,100"
"Aug 26, 2019",144.35,144.97,143.91,144.19,144.19,"12,195,800"
"Aug 23, 2019",141.84,144.33,141.64,144.17,144.17,"20,282,200"
"Aug 22, 2019",141.39,141.9,141.17,141.4,141.4,"6,846,500"
"Aug 21, 2019",141.62,142.17,141.46,141.76,141.76,"8,114,700"
"Aug 20, 2019",141.77,142.26,141.6,142.21,142.21,"7,478,500"
"Aug 19, 2019",141.33,141.79,140.85,141.11,141.11,"10,552,700"
"Aug 16, 2019",142.75,143.13,141.8,142.78,142.78,"11,728,800"
"Aug 15, 2019",142.96,144.02,142.61,143.7,143.7,"13,467,800"
"Aug 14, 2019",142.9,143.75,142.05,142.75,142.75,"20,672,900"
"Aug 13, 2019",143.17,143.29,139.35,141.78,141.78,"29,842,800"
"Aug 12, 2019",141.67,143.38,141.64,142.63,142.63,"15,264,000"
"Aug 9, 2019",141.28,142.03,140.96,141.26,141.26,"9,485,900"
"Aug 8, 2019",140.9,142.37,140.71,141.73,141.73,"13,108,600"
"Aug 7, 2019",141.28,142.47,140.88,141.02,141.02,"26,671,100"
"Aug 6, 2019",138.33,139.03,138.01,138.91,138.91,"9,471,200"
"Aug 5, 2019",137.93,138.64,137.05,137.79,137.79,"17,519,800"
"Aug 2, 2019",135.39,136.6,135.37,135.89,135.89,"13,753,200"
"Aug 1, 2019",132.42,136.43,132.31,136.41,136.41,"27,719,800"
"Jul 31, 2019",135.03,135.42,133.02,133.21,133.21,"18,797,200"
"Jul 30, 2019",134.76,135.18,134.41,134.98,134.98,"9,458,700"
"Jul 29, 2019",134.06,134.73,133.44,134.53,134.53,"9,162,400"
"Jul 26, 2019",134.24,134.29,133.59,133.64,133.64,"6,249,900"
"Jul 25, 2019",134.24,134.28,133.09,133.42,133.42,"11,708,200"
"Jul 24, 2019",134.59,134.84,133.98,134.37,134.37,"6,715,200"
"Jul 23, 2019",134.43,134.95,133.56,133.69,133.69,"9,981,400"
"Jul 22, 2019",134.56,134.82,134.32,134.45,134.45,"7,570,400"
"Jul 19, 2019",135.45,136.03,133.97,134.47,134.47,"18,079,200"
"Jul 18, 2019",133.83,136.63,133.61,136.48,136.48,"18,448,200"
"Jul 17, 2019",133,134.6,132.89,134.58,134.58,"11,288,300"
"Jul 16, 2019",133.18,133.3,132.13,132.4,132.4,"7,966,000"
"Jul 15, 2019",133.18,133.53,132.81,133.53,133.53,"4,026,600"
"Jul 12, 2019",132.89,133.69,132.53,133.53,133.53,"6,309,500"
"Jul 11, 2019",133.58,133.7,132.41,132.7,132.7,"7,535,100"
"Jul 10, 2019",132.94,133.87,132.35,133.83,133.83,"13,920,600"
"Jul 9, 2019",131.43,132.1,131.16,131.75,131.75,"6,633,400"
"Jul 8, 2019",132.18,132.34,131.28,131.29,131.29,"8,028,900"
"Jul 5, 2019",131.46,132.32,130.81,132.14,132.14,"11,536,600"
"Jul 3, 2019",133.61,134.1,133.23,133.63,133.63,"6,351,500"
"Jul 2, 2019",131.27,133.63,131.16,133.41,133.41,"13,282,100"
"Jul 1, 2019",131.56,131.76,130.55,130.62,130.62,"13,317,700"
"Jun 28, 2019",133.05,133.34,132.61,133.2,133.2,"8,077,000"
"Jun 27, 2019",132.38,132.97,132.26,132.84,132.84,"8,412,800"
"Jun 26, 2019",132.99,133.55,132.41,132.97,132.97,"12,016,400"
"Jun 25, 2019",134.9,135.55,133.21,134.2,134.2,"24,772,200"
"Jun 24, 2019",132.77,134.04,132.58,133.94,133.94,"17,851,800"
"Jun 21, 2019",131.77,132.17,131.07,131.98,131.98,"15,068,000"
"Jun 20, 2019",130.41,131.49,130.19,131.11,131.11,"18,636,300"
"Jun 19, 2019",126.77,127.99,126.7,127.89,127.89,"11,660,600"
"Jun 18, 2019",127.58,127.75,126.39,127.12,127.12,"10,309,600"
"Jun 17, 2019",126.7,126.77,126.17,126.48,126.48,"4,763,300"
"Jun 14, 2019",127.21,127.63,126.26,126.56,126.56,"9,226,100"
"Jun 13, 2019",126.03,126.77,125.96,126.6,126.6,"5,374,800"
"Jun 12, 2019",125.6,126.2,125.56,125.83,125.83,"5,756,200"
"Jun 11, 2019",124.94,125.4,124.88,125.18,125.18,"4,757,800"
"Jun 10, 2019",125.46,125.53,125.07,125.33,125.33,"5,410,000"
"Jun 7, 2019",126.79,127.25,126.32,126.59,126.59,"8,145,900"
"Jun 6, 2019",125.93,126.45,125.8,125.88,125.88,"5,551,800"
"Jun 5, 2019",126.18,126.37,125.24,125.47,125.47,"7,637,900"
"Jun 4, 2019",124.88,125.42,124.61,125.15,125.15,"7,997,100"
"Jun 3, 2019",124.09,125.34,123.9,125.11,125.11,"14,173,600"
"May 31, 2019",122.55,123.4,122.32,123.33,123.33,"15,367,000"
"May 30, 2019",120.96,121.69,120.8,121.69,121.69,"7,757,000"
"May 29, 2019",121.11,121.26,120.75,120.87,120.87,"4,133,200"
"May 28, 2019",120.8,120.84,120.46,120.83,120.83,"4,303,500"
"May 24, 2019",121.13,121.31,120.89,121.3,121.3,"2,324,700"
"May 23, 2019",120.82,121.52,120.77,121.17,121.17,"6,054,600"
"May 22, 2019",120.35,120.5,120.19,120.24,120.24,"3,741,800"
"May 21, 2019",120.08,120.36,119.83,120.36,120.36,"3,845,600"
"May 20, 2019",120.51,120.74,120.42,120.64,120.64,"4,345,800"
"May 17, 2019",121.03,121.06,120.33,120.65,120.65,"6,589,300"
"May 16, 2019",122.03,122.07,121.19,121.51,121.51,"6,349,400"
"May 15, 2019",122.71,122.77,122.22,122.39,122.39,"10,299,000"
"May 14, 2019",122.6,122.66,122.12,122.46,122.46,"5,556,000"
"May 13, 2019",122.63,122.85,122.33,122.67,122.67,"11,130,900"
"May 10, 2019",121.41,121.73,121.3,121.43,121.43,"4,586,000"
"May 9, 2019",120.96,121.62,120.86,121.2,121.2,"5,015,500"
"May 8, 2019",121.54,121.54,120.77,120.91,120.91,"4,178,800"
"May 7, 2019",121.02,121.42,120.91,121.21,121.21,"4,010,700"
"May 6, 2019",120.61,121.12,120.54,120.81,120.81,"3,479,600"
"May 3, 2019",120.56,121.08,120.48,120.65,120.65,"8,414,400"
"May 2, 2019",119.69,120.11,119.54,119.94,119.94,"6,759,600"
"May 1, 2019",121.03,121.55,120.18,120.4,120.4,"12,331,800"
"Apr 30, 2019",120.89,121.36,120.85,121.2,121.2,"4,758,600"
"Apr 29, 2019",120.88,120.91,120.67,120.83,120.83,"4,469,300"
"Apr 26, 2019",121.26,121.67,121.22,121.37,121.37,"6,022,700"
"Apr 25, 2019",120.72,121.1,120.5,120.57,120.57,"4,836,900"
"Apr 24, 2019",120.06,120.72,120.04,120.47,120.47,"4,173,000"
"Apr 23, 2019",119.67,120.2,119.55,120.12,120.12,"5,574,800"
"Apr 22, 2019",120.46,120.5,120.27,120.37,120.37,"2,250,900"
"Apr 18, 2019",120.24,120.54,120.15,120.37,120.37,"4,090,400"
"Apr 17, 2019",120.46,120.51,120.2,120.28,120.28,"4,693,900"
"Apr 16, 2019",120.38,120.63,120.19,120.51,120.51,"10,097,800"
"Apr 15, 2019",121.2,121.82,121.1,121.6,121.6,"4,252,400"
"Apr 12, 2019",121.96,122.31,121.8,121.83,121.83,"5,272,800"
"Apr 11, 2019",122.54,122.75,121.79,121.95,121.95,"11,694,500"
"Apr 10, 2019",123.22,123.77,123.19,123.53,123.53,"6,344,800"
"Apr 9, 2019",123.26,123.35,123.03,123.15,123.15,"4,648,400"
"Apr 8, 2019",122.97,123.02,122.4,122.51,122.51,"4,270,800"
"Apr 5, 2019",121.88,122.13,121.66,121.98,121.98,"5,114,500"
"Apr 4, 2019",121.1,122.24,120.96,122.11,122.11,"7,508,400"
"Apr 3, 2019",121.73,122.01,121.68,121.8,121.8,"6,152,200"
"Apr 2, 2019",121.72,122.01,121.68,121.98,121.98,"4,475,000"
"Apr 1, 2019",122.4,122.43,121.46,121.53,121.53,"13,560,000"
"Mar 29, 2019",122.64,122.75,122.01,122.01,122.01,"7,093,900"
"Mar 28, 2019",122.28,122.36,121.71,121.9,121.9,"11,878,300"
"Mar 27, 2019",124.35,124.38,123.56,123.65,123.65,"6,595,000"
"Mar 26, 2019",124.48,124.51,124.07,124.3,124.3,"5,056,100"
"Mar 25, 2019",124.56,125.11,124.48,124.92,124.92,"7,288,300"
"Mar 22, 2019",123.93,124.22,123.73,123.97,123.97,"5,874,000"
"Mar 21, 2019",124.36,124.37,123.11,123.68,123.68,"7,739,800"
"Mar 20, 2019",123.66,124.42,122.65,124.18,124.18,"11,304,900"
"Mar 19, 2019",123.72,123.79,123.34,123.38,123.38,"6,558,700"
"Mar 18, 2019",123.3,123.4,122.89,123.04,123.04,"7,783,200"
"Mar 15, 2019",123.06,123.4,122.91,122.97,122.97,"9,412,000"
"Mar 14, 2019",122.33,122.55,122.12,122.41,122.41,"6,778,200"
"Mar 13, 2019",123.56,123.88,123.43,123.84,123.84,"7,377,300"
"Mar 12, 2019",122.54,123.03,122.4,122.98,122.98,"6,289,900"
"Mar 11, 2019",122.52,122.54,121.92,122.24,122.24,"6,708,700"
"Mar 8, 2019",122.7,122.89,122.37,122.84,122.84,"10,427,700"
"Mar 7, 2019",121.27,121.71,121.18,121.51,121.51,"6,088,800"
"Mar 6, 2019",121.43,121.64,121.26,121.61,121.61,"4,820,400"
"Mar 5, 2019",121.38,121.73,121.03,121.72,121.72,"7,120,100"
"Mar 4, 2019",121.56,121.85,121.18,121.56,121.56,"10,272,600"
"Mar 1, 2019",123.48,123.96,121.87,121.88,121.88,"16,411,700"
"Feb 28, 2019",124.71,124.71,123.98,123.99,123.99,"7,811,700"
"Feb 27, 2019",125.17,125.23,124.4,124.69,124.69,"7,935,600"
"Feb 26, 2019",125.33,125.62,125.05,125.58,125.58,"5,153,200"
"Feb 25, 2019",125.78,125.9,125.23,125.37,125.37,"4,882,600"
"Feb 22, 2019",125.53,125.95,125.39,125.5,125.5,"5,439,400"
"Feb 21, 2019",126.15,126.22,125.05,125.05,125.05,"8,634,600"
"Feb 20, 2019",127,127.21,126.31,126.48,126.48,"8,889,700"
"Feb 19, 2019",125.98,126.79,125.93,126.7,126.7,"15,614,000"
"Feb 15, 2019",124.59,125,124.18,124.8,124.8,"12,190,100"
"Feb 14, 2019",123.84,124.2,123.53,124.06,124.06,"6,276,500"
"Feb 13, 2019",123.84,124.55,123.31,123.37,123.37,"7,640,500"
"Feb 12, 2019",123.96,124.03,123.61,123.86,123.86,"4,271,900"
"Feb 11, 2019",123.19,123.82,123.19,123.6,123.6,"4,821,800"
"Feb 8, 2019",124.05,124.33,123.98,124.21,124.21,"4,235,200"
"Feb 7, 2019",123.8,123.95,123.44,123.74,123.74,"5,935,500"
"Feb 6, 2019",124.16,124.19,123.4,123.44,123.44,"6,595,100"
"Feb 5, 2019",124.29,124.42,124.05,124.28,124.28,"6,291,100"
"Feb 4, 2019",123.99,124.29,123.82,123.96,123.96,"6,878,900"
"Feb 1, 2019",124.89,125.05,124.37,124.5,124.5,"12,485,500"
"Jan 31, 2019",125.18,125.23,124.62,124.75,124.75,"10,209,500"
"Jan 30, 2019",123.91,125.07,123.7,124.69,124.69,"12,104,000"
"Jan 29, 2019",123.71,124,123.46,123.98,123.98,"11,610,200"
"Jan 28, 2019",122.75,123.29,122.72,123.29,123.29,"8,522,200"
"Jan 25, 2019",122.02,122.91,122.02,122.86,122.86,"11,103,300"
"Jan 24, 2019",121.16,121.36,120.92,121.09,121.09,"5,662,500"
"Jan 23, 2019",120.96,121.54,120.86,121.28,121.28,"5,224,900"
"Jan 22, 2019",121.18,121.5,120.9,121.45,121.45,"7,896,500"
"Jan 18, 2019",121.23,121.52,121.02,121.02,121.02,"10,896,000"
"Jan 17, 2019",122.03,122.26,121.81,122.11,122.11,"8,558,500"
"Jan 16, 2019",122.04,122.44,122.02,122.27,122.27,"6,878,100"
"Jan 15, 2019",122.28,122.38,121.62,121.88,121.88,"7,512,500"
"Jan 14, 2019",122.15,122.24,121.87,122.09,122.09,"6,477,100"
"Jan 11, 2019",121.74,122.05,121.66,121.8,121.8,"8,622,400"
"Jan 10, 2019",121.98,122.18,121.57,121.59,121.59,"6,672,000"
"Jan 9, 2019",121.45,122.34,121.44,122.31,122.31,"10,555,900"
"Jan 8, 2019",121.15,121.71,121.06,121.53,121.53,"7,643,100"
"Jan 7, 2019",122.16,122.22,121.57,121.86,121.86,"7,473,600"
"Jan 4, 2019",121.32,121.6,120.69,121.44,121.44,"13,334,000"
"Jan 3, 2019",121.78,122.46,121.73,122.43,122.43,"15,440,800"
"Jan 2, 2019",121.35,121.75,120.88,121.33,121.33,"12,776,200"
"Dec 31, 2018",120.98,121.26,120.83,121.25,121.25,"8,449,400"
"Dec 28, 2018",120.8,121.08,120.72,121.06,121.06,"6,864,700"
"Dec 27, 2018",120.57,120.9,120.14,120.57,120.57,"11,874,400"
"Dec 26, 2018",120.62,121,119.57,119.66,119.66,"14,293,500"
"Dec 24, 2018",119.57,120.14,119.57,120.02,120.02,"9,736,400"
"Dec 21, 2018",119.19,119.25,118.57,118.72,118.72,"13,629,800"
"Dec 20, 2018",119.11,119.74,118.68,119.24,119.24,"18,615,100"
"Dec 19, 2018",118.24,118.96,117.4,117.43,117.43,"13,827,500"
"Dec 18, 2018",117.85,118.2,117.81,118.15,118.15,"7,542,900"
"Dec 17, 2018",117.37,118.03,117.35,117.87,117.87,"8,454,900"
"Dec 14, 2018",116.63,117.3,116.58,117.06,117.06,"7,501,700"
"Dec 13, 2018",117.54,117.62,117.26,117.53,117.53,"4,131,800"
"Dec 12, 2018",117.7,117.95,117.61,117.79,117.79,"4,136,800"
"Dec 11, 2018",117.67,117.89,117.35,117.54,117.54,"6,395,400"
"Dec 10, 2018",117.7,117.94,117.42,117.68,117.68,"8,117,900"
"Dec 7, 2018",117.62,118.23,117.54,118.09,118.09,"10,402,900"
"Dec 6, 2018",117.38,117.69,116.92,117.14,117.14,"9,267,600"
"Dec 4, 2018",117.37,117.39,116.93,117.12,117.12,"7,186,100"
"Dec 3, 2018",116.6,116.77,116.3,116.41,116.41,"8,469,500"
"Nov 30, 2018",115.42,115.66,115.04,115.54,115.54,"8,169,600"
"Nov 29, 2018",115.97,116.24,115.56,115.74,115.74,"6,479,300"
"Nov 28, 2018",114.76,116.07,114.59,115.38,115.38,"13,788,800"
"Nov 27, 2018",115.55,115.63,114.6,114.95,114.95,"9,671,100"
"Nov 26, 2018",115.84,115.87,115.53,115.64,115.64,"4,018,600"
"Nov 23, 2018",115.76,115.88,115.59,115.77,115.77,"3,726,600"
"Nov 21, 2018",115.94,116.35,115.86,115.86,115.86,"8,834,200"
"Nov 20, 2018",115.94,115.95,115.37,115.67,115.67,"9,075,100"
"Nov 19, 2018",115.45,115.92,115.37,115.67,115.67,"8,508,300"
"Nov 16, 2018",115.83,115.88,115.37,115.62,115.62,"8,577,000"
"Nov 15, 2018",114.83,114.99,114.56,114.77,114.77,"8,910,600"
"Nov 14, 2018",113.53,115.06,113.46,114.64,114.64,"13,950,200"
"Nov 13, 2018",113.72,113.93,113.42,113.7,113.7,"9,309,000"
"Nov 12, 2018",114.01,114.05,113.58,113.66,113.66,"7,498,600"
"Nov 9, 2018",114.6,114.75,114.14,114.48,114.48,"14,159,200"
"Nov 8, 2018",115.77,116.15,115.5,115.78,115.78,"7,638,800"
"Nov 7, 2018",116.26,116.35,115.9,116.03,116.03,"8,392,100"
"Nov 6, 2018",116.44,116.53,115.74,116.04,116.04,"7,270,800"
"Nov 5, 2018",116.28,116.67,116.23,116.37,116.37,"6,291,500"
"Nov 2, 2018",116.61,116.98,116.39,116.65,116.65,"8,796,900"
"Nov 1, 2018",116.33,117.07,116.18,116.63,116.63,"13,662,900"
"Oct 31, 2018",114.89,115.17,114.66,115.15,115.15,"11,409,300"
"Oct 30, 2018",115.85,116.04,115.64,115.8,115.8,"7,233,300"
"Oct 29, 2018",116.41,116.54,115.84,116.31,116.31,"8,732,500"
"Oct 26, 2018",116.83,117.65,116.46,116.77,116.77,"15,733,100"
"Oct 25, 2018",116.58,116.73,116.19,116.4,116.4,"8,303,500"
"Oct 24, 2018",116.38,116.72,116.11,116.66,116.66,"8,563,300"
"Oct 23, 2018",117.16,117.25,116.33,116.39,116.39,"12,704,200"
"Oct 22, 2018",115.57,115.78,115.43,115.71,115.71,"5,200,500"
"Oct 19, 2018",116.23,116.24,115.96,116.01,116.01,"7,453,900"
"Oct 18, 2018",115.83,116.41,115.63,115.92,115.92,"7,964,100"
"Oct 17, 2018",115.89,116.33,115.68,115.79,115.79,"7,078,600"
"Oct 16, 2018",116.49,116.6,115.8,115.8,115.8,"9,531,800"
"Oct 15, 2018",116.12,116.53,115.89,116,116,"11,828,400"
"Oct 12, 2018",115.58,115.71,115.08,115.23,115.23,"12,939,300"
"Oct 11, 2018",114.2,116.04,114.09,115.78,115.78,"26,810,900"
"Oct 10, 2018",112.47,112.96,112.25,112.88,112.88,"10,571,300"
"Oct 9, 2018",112.37,112.67,111.97,112.6,112.6,"8,352,300"
"Oct 8, 2018",112.25,112.59,111.9,112.54,112.54,"12,111,600"
"Oct 5, 2018",113.81,114.1,113.57,113.8,113.8,"7,994,400"
"Oct 4, 2018",113.83,114.19,113.26,113.48,113.48,"6,616,200"
"Oct 3, 2018",113.87,114.05,113.26,113.42,113.42,"6,674,500"
"Oct 2, 2018",113.7,114.33,113.61,113.87,113.87,"10,776,700"
"Oct 1, 2018",112.4,112.62,112.15,112.57,112.57,"3,892,600"
"Sep 28, 2018",112.16,113,112.07,112.76,112.76,"6,020,600"
"Sep 27, 2018",112.1,112.42,111.85,112.05,112.05,"7,683,400"
"Sep 26, 2018",113.11,113.6,112.66,113.05,113.05,"8,297,300"
"Sep 25, 2018",113.75,113.89,113.57,113.65,113.65,"3,004,800"
"Sep 24, 2018",113.68,113.96,113.43,113.47,113.47,"4,435,300"
"Sep 21, 2018",112.87,113.68,112.79,113.49,113.49,"6,831,400"
"Sep 20, 2018",114.21,114.37,113.86,114.27,114.27,"4,384,200"
